x,y,frame,year,month,day,hour,radius,max_vort,mean_vort,mean_vort_850,mean_vort_700,mean_vort_500,max_trunc_vort,track_id,mean_u200,mean_u850,mean_skt,mean_land_frac,mcz_tcwv,vortex_depth,over_land,dvo850_dt,acc_land_time,total_land_time,qshear_850,ushear_850,mean_cape,mcz_cape,mean_dthetae_dp_900_750,mean_dthetae_dp_750_500,mean_land_skt,mean_sst,mean_swvl1_grad,mean_swvl2_grad,mean_swvl1,mean_swvl2,olr_90,olr_75,olr_50,qshear_850_background,ushear_850_background,mean_q_850,orography_height,peak_vorticity,reached_peak,mean_prcp_400,mean_prcp_800,max_prcp_400,max_prcp_800,mean_vimfd_400,mean_v200,mean_v500,mean_v850,mean_u500,zonal_speed,merid_speed,mean_prcp_imerg
87.75,15.75,5017,1979,7,29,0,4.75,7.96151638,2.898013353,3.054376841,2.741650343,2.743327618,2.71290803,8104,-15.28032875,7.255177021,301.9615479,0,58.18198395,0.806203178,0,0.174643755,0,30,0.002665987,-16.053009,1012.088358,662.6551781,0.044802547,0.024615522,296.22974,302.05334,8.56E-08,9.20E-08,0.3215963,0.32203212,-258.4085234,-239.7359725,-207.2238159,0.00189707,-17.292173,0.014388247,1.372921917,3.970532894,0,1.081447112,0.540540017,4.788356488,4.788356488,-31.73916618,-0.744094014,0.22318691,3.157496691,0.425820082,-4.451355469,13.875,
87.5,16.5,5023,1979,7,29,6,4.25,18.41139221,3.308075428,3.572655916,3.043494701,3.028425455,2.887551785,8104,-14.20720196,6.207791805,302.2251587,0.05,58.54597473,0.722116146,0,0.021920562,0,30,0.003651526,-17.57988,796.6151479,1411.760172,0.040291311,0.010153637,304.19583,302.07486,2.31E-07,2.10E-07,0.33963862,0.325256,-260.797506,-250.3063882,-216.2347055,0.003264163,-18.15434,0.013698679,-1.016196812,3.970532894,0,0.760296962,0.641163757,7.195726705,7.195726705,-16.54162611,0.880763233,2.781853676,1.377789259,-1.121600747,-13.30362382,13.875,
86.25,17.25,5029,1979,7,29,12,4.5,18.23166084,3.092209101,2.903749466,3.280668259,2.372779846,2.756749153,8104,-16.25364494,4.89744854,301.8211365,0.14,59.45603561,0.923212074,0,-0.060885549,0,30,0.003536725,-16.09768,750.4004771,1248.208561,0.046689126,0.005524772,300.05222,302.13004,1.54E-07,1.67E-07,0.333659,0.3279312,-281.7242331,-272.3565028,-229.4087371,0.004286611,-16.957197,0.013897013,-0.464861721,3.970532894,0,0.40584964,0.35978152,2.097523746,3.893116204,-5.774996843,-1.198552728,2.436649561,0.921105862,-1.037228346,-17.66786897,11.5625,
85.5,17.75,5035,1979,7,29,18,4.5,9.55786705,3.329819202,3.389101982,3.270536184,2.599484682,2.765780687,8104,-17.03577995,5.037660599,300.5960693,0.26,58.87279129,0.740179318,0,0.172138929,0,30,0.002846165,-18.479725,804.8142807,1018.453466,0.040845554,0.005356508,296.92142,302.15283,1.61E-07,1.66E-07,0.3233853,0.32251504,-269.8607322,-255.1343113,-242.7995163,0.003015876,-20.194519,0.013981348,1.189143553,3.970532894,0,0.594570221,0.422342787,4.244022692,4.244022692,-5.567023236,-0.194649577,2.440097332,0.903350115,-2.768433571,-4.404830573,9.25,
85.75,18.25,5041,1979,7,30,0,4,13.56572914,3.974331856,4.271848202,3.67681551,3.2501266,3.101027012,8104,-18.03409004,3.333179712,299.8780212,0.36,58.25734711,0.654847982,0,0.175967097,0,30,0.002286869,-16.89041,573.6059545,683.3987432,0.041034088,0.014314359,296.45172,302.1473,1.59E-07,1.36E-07,0.32684603,0.3228637,-262.6007413,-250.6328314,-222.4358046,0.002217681,-20.763248,0.014357219,-0.372972539,3.970532894,0,0.537076117,0.41748501,5.069015719,5.069015719,-10.23278897,0.162687629,2.047853947,0.248970017,-3.791739702,2.196179229,2.3125,
85.75,18,5047,1979,7,30,6,3.75,21.58569908,4.244068146,4.327394009,4.160743237,3.550544024,3.117714882,8104,-15.98952961,5.145588398,302.8543091,0.26,56.03535461,0.78888362,0,0.026833177,0,30,0.003405795,-14.78208,691.1904401,1202.900362,0.036932783,0.008455807,304.37756,302.13943,1.67E-07,1.45E-07,0.33204216,0.32443398,-252.6166016,-234.94902,-209.9252325,0.003319141,-20.43033,0.013969953,-1.475642721,3.970532894,0,0.50895702,0.366348521,5.863502307,5.863502307,-10.41918903,1.138920665,2.211228371,0.986806512,-3.491777897,-2.199318194,2.3125,
85.5,18.5,5053,1979,7,30,12,3.5,15.74090004,4.61229229,4.444254875,4.780330181,3.11790967,3.154693365,8104,-15.7851944,3.547104597,301.4504395,0.36,57.61665344,0.754611655,0,-0.072762966,0,30,0.003252497,-12.62969,667.9804182,1160.420561,0.042669019,0.018657454,300.41937,302.1539,1.82E-07,1.61E-07,0.33207867,0.32630205,-276.5228167,-257.5832961,-223.0860478,0.004171925,-18.32617,0.014787385,-0.740529266,3.970532894,0,0.33073124,0.193872207,2.911633394,2.911633394,-6.071490501,-1.345602512,0.68952322,3.225983381,-5.774795532,-2.192998453,6.9375,
85.5,18.75,5059,1979,7,30,18,3.5,11.07921314,4.432425022,4.333762646,4.531088352,3.599573135,2.97218895,8104,-14.14788055,4.452100754,300.5276489,0.36,57.09873199,0.868406946,0,-0.055027485,0,30,0.002840373,-13.970059,798.2109132,1010.919298,0.040181908,0.044107074,297.98264,302.16095,1.82E-07,1.71E-07,0.33357367,0.32781997,-273.9102139,-267.4598549,-250.8879065,0.003068275,-20.665634,0.015492992,-1.567531903,3.970532894,0,0.733565341,0.410230552,5.682772274,5.682772274,-11.63923617,-3.832123518,2.90561986,2.081241369,-6.485251427,-2.189775924,-2.3125,
85.25,18.25,5065,1979,7,31,0,3.75,10.68437099,4.146950245,4.397295952,3.896604538,2.575768948,3.044638395,8104,-15.28670311,4.995313168,299.6928101,0.44,56.41096497,0.519065116,0,0.038374305,0,30,0.002381916,-16.142025,630.7690189,792.6470058,0.03280667,0.040425752,297.03656,302.14755,1.30E-07,1.40E-07,0.33321625,0.3285189,-276.6766547,-269.9815294,-234.0133043,0.002360258,-22.299282,0.015527355,-1.383753539,3.970532894,0,0.945161242,0.443362502,5.372925802,5.372925802,-23.87794646,-1.631363869,2.159499884,0.451286316,-5.332771778,0,-4.625,
85.5,18.25,5071,1979,7,31,6,3.75,9.77156353,4.104363918,4.174563885,4.034165382,3.251949787,3.048937559,8104,-13.38482952,3.361231089,303.3390503,0.36,56.52965546,0.752792539,0,0.070200682,0,30,0.002734676,-14.291758,809.9655647,1462.106156,0.026011352,0.032934364,305.10507,302.14755,1.44E-07,1.37E-07,0.33513492,0.32899845,-276.1696766,-270.4269196,-232.1075104,0.003225852,-21.0273,0.014602467,1.281032735,3.970532894,0,0.769076742,0.474378011,5.523808996,5.523808996,-21.45257698,3.532577276,0.598024309,2.167699099,-4.916176796,2.196179229,0,
85.5,18.25,5077,1979,7,31,12,3.75,9.38096714,4.142261505,3.893554688,4.3909688,3.908896208,3.185039759,8104,-13.88555336,4.160036564,301.7049866,0.36,58.01550293,1.132196823,0,0.042235255,0,30,0.003449903,-12.48295,580.5883172,1428.131469,0.041526421,0.031974449,300.77963,302.14755,1.62E-07,1.52E-07,0.3408753,0.33336347,-281.8072316,-269.1898716,-211.8257399,0.004235235,-18.60576,0.015063814,1.281032735,3.970532894,0,0.409290954,0.287665172,2.007488528,2.265226705,-3.420055302,1.35881269,-1.010588765,3.22710228,-6.641498566,0,0,
85.5,18.25,5083,1979,7,31,18,3.75,8.84035778,4.144169807,4.141217709,4.147121906,3.267730713,3.13340807,8104,-17.23364067,4.025094509,300.483429,0.36,58.67946625,0.790199839,0,0.154307008,0,30,0.001513398,-14.196422,758.0807418,971.8423628,0.050815077,0.041119578,297.86176,302.14755,1.42E-07,1.37E-07,0.33191353,0.33092287,-275.4501799,-266.5875775,-238.2980364,0.003161184,-20.736748,0.016421733,1.281032735,3.970532894,0,1.089842502,0.517660591,4.362255752,4.362255752,-24.69300439,1.52372849,1.539683938,3.969303608,-7.965436935,-4.392358459,2.3125,
85,18.5,5089,1979,8,1,0,3.75,14.60818291,4.556210995,5.131615162,3.980806828,3.365497828,3.493653774,8104,-17.74304771,5.329933643,299.8273926,0.44,58.25101852,0.50875918,0,0.409433961,0,30,0.001918717,-17.60465,350.7934014,727.9982676,0.039910714,0.045688793,297.3317,302.14774,1.24E-07,1.31E-07,0.3315532,0.32764375,-273.8006765,-264.3057523,-212.7516401,0.002383146,-22.18357,0.016306512,3.4863731,3.970532894,0,1.131988265,0.518317513,6.202551134,6.202551134,-31.5905757,1.973747849,1.481282353,1.196190238,-6.546179771,0,0,
85.5,18.25,5095,1979,8,1,6,3.5,15.27155304,5.75154829,6.086770058,5.416327953,4.641525269,3.952275991,8104,-16.06388855,4.687273979,302.5994263,0.36,56.1840477,0.678565665,0,0.040459156,0,30,0.002857163,-18.399332,531.1725486,1176.830479,0.023000675,0.02771075,303.00293,302.1417,1.95E-07,1.70E-07,0.33722138,0.3331262,-275.0912028,-265.9202228,-208.186495,0.003158915,-21.058895,0.015357905,1.281032735,3.970532894,0,1.290139345,0.614988034,6.295510067,6.295510067,-27.47550277,-1.280352473,4.257010937,0.779278696,-5.293345928,2.196179229,2.3125,
85.25,18.75,5101,1979,8,1,12,3.75,20.44031525,4.735455513,4.56034565,4.910564899,4.879963875,3.574572086,8104,-19.28928566,3.158379793,301.3942261,0.44,57.32903671,1.15226545,0,-0.257640481,0,30,0.003474521,-17.097502,567.7625281,1453.62181,0.036214311,0.026347591,300.60934,302.14993,2.49E-07,2.18E-07,0.3391296,0.33425665,-274.9468193,-250.8085163,-190.9838524,0.004247494,-18.894869,0.015624602,2.935038009,3.970532894,1,0.703034099,0.451758357,15.18852382,15.18852382,-17.99210029,-1.869778275,0.883715868,0.936719,-2.4213624,-13.13865555,6.9375,
84,19,5107,1979,8,1,18,4,23.70026207,4.252744675,4.277362347,4.228127956,4.034034252,3.436995029,8104,-16.41546631,4.726092339,298.9381714,0.7,59.98500443,0.932256928,1,0.009528518,6,30,0.002180432,-21.11599,507.21051,1016.23428,0.051058643,0.030064998,297.82846,302.14688,1.45E-07,1.52E-07,0.33599398,0.32898927,-273.4483806,-254.6359928,-176.1228483,0.003450746,-22.09979,0.015808921,405.7772114,3.970532894,1,1.132302038,0.545916591,10.95121766,10.95121766,-28.34479259,0.177590519,-0.255912155,1.481351733,-5.973567009,-10.93255853,4.625,
84,19.25,5113,1979,8,2,0,3.75,28.99909782,4.754168034,5.114053726,4.394282818,3.390022039,3.593629122,8104,-15.60744953,5.280366421,298.4478455,0.7,59.37236786,0.56958685,1,0.178716063,12,30,0.002601689,-20.903263,392.145658,619.4713573,0.04333841,0.03407961,297.1939,302.13763,1.51E-07,1.43E-07,0.3381413,0.3321015,-273.4599313,-266.2050521,-200.5210416,0.00274305,-22.792984,0.016066704,430.5872905,3.970532894,1,1.067329346,0.595576059,15.34012104,17.65995519,-28.07087119,-0.528675318,-0.116220146,-0.154552683,-5.653353691,4.366411719,2.3125,
84.5,19.25,5119,1979,8,2,6,3.75,35.04747772,4.812820435,4.922563553,4.703076839,4.019535065,3.794427156,8104,-15.01996994,4.817363739,303.4848022,0.62,56.35771179,0.780144826,1,0.0014956,18,30,0.003309688,-18.915886,646.9688264,1307.405916,0.047154187,0.025261651,304.2266,302.14197,1.65E-07,1.48E-07,0.34287703,0.33557782,-274.6869289,-261.9877402,-190.7187117,0.003223338,-21.073877,0.015387378,309.2016812,3.970532894,1,0.970876807,0.729863187,11.98049208,18.22960891,-22.29165954,-1.543001533,2.101928711,0.838840127,-3.160209656,2.18320586,2.3125,
84.25,19.5,5125,1979,8,2,12,4,31.51600647,4.21378231,4.300374031,4.127191067,3.359819174,3.596620321,8104,-15.29700089,3.073824167,301.2380981,0.62,57.78738785,0.749821722,1,-0.074098945,24,30,0.003731982,-15.95132,630.0399082,1430.851631,0.0494773,0.031370385,301.0428,302.14304,1.84E-07,1.76E-07,0.34683958,0.3405548,-229.9485074,-198.9918886,-156.7754538,0.004330937,-18.45544,0.016038034,472.2130899,3.970532894,1,0.429238802,0.501924569,8.324739758,23.48290964,-13.86547709,-1.923171639,-0.929240644,1.418605924,-2.092289925,-2.179858448,4.625,
84.25,19.75,5131,1979,8,2,18,4,21.87111664,4.444196224,4.686283112,4.202109337,3.74761796,3.646229267,8104,-14.77103806,3.235302687,298.7160034,0.7,58.27627563,0.717076708,1,0.049608946,30,30,0.001560711,-20.2061,575.3560809,926.2806792,0.03479336,0.032642624,297.61624,302.14304,1.67E-07,1.64E-07,0.338895,0.33674383,-257.2364716,-238.4597859,-198.4287928,0.003545757,-20.596962,0.015613397,494.4502719,3.970532894,1,0.661120253,0.711246423,3.752677959,16.73536736,-5.33285207,-4.582992077,-1.069787264,1.494977117,-4.855632782,0,4.625,
90.75,20.75,5185,1979,8,5,0,3.5,13.60337067,5.160070896,5.301819324,5.018322468,3.581740618,3.564300299,8379,-9.806932449,6.299305916,299.9332275,0.39,59.35109711,0.63944449,0,0.009420395,0,132,0.001594867,-14.551602,619.6266856,269.6034852,0.043561956,0.015094037,297.1478,301.96674,2.55E-07,2.38E-07,0.35970023,0.35631242,-256.787045,-216.5253008,-175.3326765,0.002997784,-16.148361,0.015742864,0.270251735,7.418910027,0,1.85917192,0.961080671,10.21599701,10.21599701,-50.90759738,-0.846928537,0.123285681,0.660369635,-0.50150454,0,-4.625,
90.75,20.5,5191,1979,8,5,6,3.5,25.95864868,5.018516541,5.229202747,4.807829857,4.50945282,3.573720694,8379,-8.560437202,4.666922569,302.1021729,0.39,57.3940773,0.792869983,0,-0.001553297,0,132,0.003861045,-16.677246,745.2831964,446.3250621,0.048115779,0.001419048,302.00137,301.96674,2.20E-07,2.36E-07,0.36371547,0.35930985,-258.6929077,-221.5511606,-174.9152768,0.003519087,-16.139048,0.015566486,-0.097304993,7.418910027,0,1.667061968,0.931629357,9.359533074,9.359533074,-37.76387387,-3.152981043,-0.00484844,-0.196557269,0.698026717,-6.498163313,0,
90,20.75,5197,1979,8,5,12,3.75,18.68758774,4.444575787,3.901978731,4.98717308,4.75097847,3.561193705,8379,-9.971053123,5.842882633,301.2818604,0.37,59.48925781,1.556208229,0,0.230553269,0,132,0.005312871,-16.21635,926.7633053,685.5854686,0.050821193,0.006250145,300.02237,302.0243,1.51E-07,1.76E-07,0.35729042,0.35288307,-225.9209941,-192.7518945,-154.6438277,0.004647272,-14.311436,0.015359455,0.913476008,7.418910027,0,1.248706517,0.701512225,6.887584309,7.463274323,-30.88124114,-3.388528347,-3.124507427,0.838400126,1.344394565,-6.487500517,2.3125,
90,20.75,5203,1979,8,5,18,3.5,18.09087944,5.635756969,5.371162891,5.900350094,5.415346622,4.034827232,8379,-9.437866211,5.820445061,300.3681335,0.37,59.34096146,1.107560335,0,0.758841157,0,132,0.004375642,-19.659578,771.5947065,463.456871,0.037582871,0.009542787,297.75677,302.0243,1.86E-07,1.62E-07,0.35533342,0.35245,-211.9168407,-184.2962693,-144.8861255,0.004261231,-14.857825,0.015305779,0.913476008,7.418910027,0,2.175422543,1.000320584,7.853736334,8.973037771,-44.66467973,-2.444922686,-2.17181468,0.118523665,-1.011164904,0,-4.625,
90,20.25,5209,1979,8,6,0,3.5,35.17917633,7.830668926,7.969821453,7.69151783,7.233643055,5.078876019,8379,-6.79746294,8.696193695,300.5448303,0.27,58.80860138,0.875935124,0,0.618364573,0,132,0.003111031,-20.515593,611.5607236,364.0400118,0.027029533,0.021245171,297.00458,302.01337,3.21E-07,2.75E-07,0.3663306,0.36220905,-257.1440661,-211.6464497,-132.6581521,0.003367963,-15.581577,0.015655592,-1.935088631,7.418910027,0,2.601706357,1.087610681,10.64905801,11.74093742,-73.48751564,-2.119707346,-2.303693771,-0.087011233,1.89998126,-2.169567464,-4.625,
89.75,20.25,5215,1979,8,6,6,3.5,38.95291138,8.204975128,8.369142532,8.040809631,8.159355164,5.271556377,8379,-5.140833855,8.330251694,302.7359619,0.27,58.85858917,0.936685267,0,0.252463341,0,132,0.00466411,-20.916887,629.9167981,642.5832905,0.030398996,0.001231838,305.14163,302.05447,2.17E-07,2.34E-07,0.3550786,0.3516653,-270.8311008,-240.7305452,-124.3364098,0.003811588,-15.23186,0.014452207,1.281032735,7.418910027,0,2.124160189,0.952104167,24.64756952,24.64756952,-47.93414618,-6.198103428,-1.545372367,-1.090720773,1.468832254,0,0,
90,20.25,5221,1979,8,6,12,3.25,38.91551208,9.388840675,8.916676521,9.861005783,9.591732025,5.5838027,8379,-7.17533493,6.788499832,301.5905762,0.27,60.12347794,1.189630875,0,0.309709787,0,132,0.006256917,-18.679264,781.3842786,681.7279444,0.05061398,-0.000108717,300.69635,302.01337,1.92E-07,1.88E-07,0.36099336,0.35868368,-264.5695804,-238.8614346,-137.8270829,0.004819077,-13.373534,0.015038253,-1.935088631,7.418910027,0,2.005440898,0.827271487,10.22168837,10.22168837,-50.73847608,-4.432622433,-1.140296817,-0.845763266,0.128574595,-2.169567464,0,
89.5,20.25,5227,1979,8,6,18,3.25,42.93150711,9.810670853,9.71972084,9.901619911,9.105761528,5.890975952,8379,-6.331989765,7.682610512,300.9667969,0.28,61.30800247,0.954365959,0,0.613980293,0,132,0.003916472,-19.569073,708.122715,569.9891877,0.027548545,0.026000165,299.04913,302.05447,1.81E-07,1.88E-07,0.3535743,0.35314724,-256.4200483,-210.9284697,-144.3794705,0.00446402,-13.7542305,0.015756689,-0.372972539,7.418910027,0,2.308268514,1.185662905,10.41536719,10.41536719,-57.58566328,-2.259907961,-1.942479253,0.254093945,-1.418284178,-10.84783732,0,
88.75,20.25,5233,1979,8,7,0,3.5,47.07107162,10.62339306,10.88741779,10.35937214,9.55327034,6.811763287,8379,-7.094410896,7.53467226,300.5793457,0.32,60.5684166,0.834902429,0,0.763967037,0,132,0.003137163,-20.485233,640.1573651,575.671591,0.026016501,0.023771176,298.18265,302.0769,1.60E-07,1.70E-07,0.35264152,0.3501954,-245.12348,-209.9059717,-122.6878123,0.003651927,-14.536883,0.015939657,0.454030098,7.418910027,0,2.05359483,1.185143993,9.59857033,9.59857033,-54.43763355,-0.624029279,-1.441327691,-0.690141737,-0.14021042,-10.84783732,0,
88.25,20.25,5239,1979,8,7,6,3.5,42.40796661,11.88447762,12.14420414,11.62475204,9.73103714,7.418910027,8379,-6.501391411,4.952617645,302.3026428,0.32,58.32603073,0.767016507,0,0.276112318,0,132,0.003390041,-24.08672,556.9051506,815.3987585,0.031471699,0.00222794,303.15317,302.09647,1.68E-07,1.68E-07,0.35610008,0.35096905,-233.1895241,-181.2694652,-144.1694581,0.004050848,-14.036889,0.015324845,0.086473371,7.418910027,1,2.234793641,1.107249648,11.43360381,11.43360381,-52.08794958,2.125319242,0.409008563,0.304996997,1.019685268,-10.84783732,2.3125,
87.5,20.5,5245,1979,8,7,12,3.25,60.99860382,12.43245888,11.86493683,12.99998093,10.95148373,7.363987923,8379,-7.303183079,4.066717625,300.4113159,0.52,59.58242035,1.011311199,0,-0.139695883,0,132,0.004605467,-21.578903,392.5688928,950.0878033,0.036016921,0.005748567,299.23776,302.11057,2.10E-07,1.92E-07,0.36821732,0.36109322,-188.6012614,-158.1090327,-135.7269586,0.005033238,-12.312045,0.015541706,-0.648640084,7.418910027,1,1.666620531,0.956010327,13.25415018,13.25415018,-40.83995288,0.965842009,-1.735049009,-1.286118746,-4.55275631,-10.83027219,4.625,
87,20.75,5251,1979,8,7,18,3.25,58.95320892,10.85766411,11.00748253,10.70784283,9.119646072,7.139518261,8379,-10.30022812,4.88605547,299.5101624,0.52,59.34796906,0.805942322,0,-0.199519873,0,132,0.00424819,-24.435207,334.0129399,563.5538893,0.042261618,-0.010783062,297.69238,302.1192,1.64E-07,1.68E-07,0.36735404,0.36099327,-219.1496686,-184.3671485,-150.1154348,0.004522928,-13.028409,0.015375376,-0.556750902,7.418910027,1,1.627119182,1.023673961,15.00743499,15.00743499,-39.08743875,0.118876316,4.075907707,1.172655821,-2.325044632,-17.30000138,4.625,
85.5,21,5257,1979,8,8,0,3.5,75.12124634,9.981478691,10.25096226,9.711994171,8.188006401,6.964948177,8379,-10.70817947,4.568523884,298.3197327,0.65,61.1233139,0.756758517,1,-0.288887978,6,132,0.004845291,-28.851505,236.5945761,229.0063057,0.020651439,1.80E-05,296.77225,302.14835,2.03E-07,1.88E-07,0.37957436,0.373015,-236.6137766,-214.0209027,-170.371133,0.003997576,-13.8392935,0.015800884,132.9582304,7.418910027,1,1.617688146,0.858983885,11.98514865,11.98514865,-41.57959363,1.43573916,2.566455603,0.680136502,-1.180217743,-19.43014263,4.625,
84.75,21.25,5263,1979,8,8,6,3.5,46.6759758,9.385372162,9.499527931,9.271216393,7.642364025,6.561742306,8379,-10.79838181,2.887552261,300.4859924,0.78,60.39270782,0.78516402,1,-0.472628593,12,132,0.004652244,-28.864332,191.0336538,270.7090508,0.026004893,-0.013840444,299.83585,302.14075,2.15E-07,2.06E-07,0.37203294,0.37035125,-261.2776356,-239.0753848,-169.4287023,0.004295593,-12.632767,0.014739344,233.1174386,7.418910027,1,1.34458608,0.704918462,8.362337249,8.362337249,-39.6388314,-1.865373969,5.258024216,3.299002886,-1.399258733,-17.24214558,6.9375,
83.5,21.75,5269,1979,8,8,12,3.25,39.44230652,9.184013367,8.727235794,9.640792847,7.891186237,6.01969099,8379,-11.12734985,4.310116768,298.5440369,0.88,61.24877167,0.998853106,1,-0.330303192,18,132,0.004415808,-27.846994,177.4747358,257.0560658,0.031194681,-0.002494756,298.46585,302.1098,2.30E-07,2.27E-07,0.3640334,0.36228314,-240.0763565,-220.6717336,-165.6799805,0.00467713,-10.876926,0.015497377,227.1446418,7.418910027,1,1.2955966,0.535867398,13.90262066,13.90262066,-30.47841244,-2.421906471,1.930838585,1.551827431,-0.282963991,-21.47872091,6.9375,
82.25,22,5275,1979,8,8,18,3.25,50.96837616,9.500098228,9.283295631,9.716899872,8.46728611,5.901135921,8379,-11.41043091,3.716868877,296.657135,0.98,62.45082474,0.95470149,1,0.026478291,24,132,0.002803951,-32.739235,162.1123827,148.0165068,0.026969509,-0.004153777,297.01193,302.0408,2.46E-07,2.31E-07,0.35682282,0.3530544,-249.500664,-235.7781897,-195.575249,0.00400969,-11.653881,0.015407781,258.570742,7.418910027,1,1.439959868,0.587942606,12.97009942,12.97009942,-37.53986233,-5.206518173,2.165782928,2.992831945,-5.200351715,-23.5852393,4.625,
80.75,22.25,5281,1979,8,9,0,3.25,36.99044037,10.25054169,10.34909248,10.15199089,7.524086475,6.072647572,8379,-12.76605606,4.084550381,295.784729,1,61.59737015,0.713182145,1,-0.171966791,30,132,0.003360688,-36.5341,67.66997266,79.99960965,0.010447453,-0.000205159,296.07217,301.49707,2.57E-07,2.52E-07,0.36036792,0.35616377,-254.0080556,-239.366777,-172.2691203,0.003677372,-11.89184,0.015341215,646.3430896,7.418910027,1,1.46182055,0.540003287,14.82358671,14.82358671,-35.24088296,-4.481204033,0.744627297,1.444388628,-2.834113121,-19.26281174,4.625,
80,22.5,5287,1979,8,9,6,3.25,27.22685623,9.370251656,9.259536743,9.480968475,7.365467072,5.557202339,8379,-9.18789196,1.686677575,299.0020142,1,59.79795456,0.814468844,1,-0.477462053,36,132,0.00390185,-33.24415,143.3018186,166.019993,0.012726732,0.003433007,298.88397,,2.38E-07,2.62E-07,0.35970598,0.35537273,-263.4670152,-254.3052232,-227.0954886,0.003420559,-10.278484,0.015308268,474.6940978,7.418910027,1,1.187079051,0.559234797,8.776254575,8.776254575,-24.86609681,-1.520687819,2.207485914,1.964461327,-4.545633316,-14.95529993,6.9375,
79,23,5293,1979,8,9,12,3,29.13079834,9.95991993,10.40206051,9.517780304,7.580331802,5.117723465,8379,-8.579380989,3.93792963,297.4082642,1,60.80868149,0.666783954,1,-0.183294535,42,132,0.002895038,-30.702295,221.8877955,246.9498824,0.02607989,0.011144803,298.04163,,2.38E-07,2.45E-07,0.35424867,0.3493324,-264.7297149,-257.0708243,-226.3814464,0.004076055,-9.271497,0.015940698,378.6699027,7.418910027,1,1.148485673,0.472937809,8.265929005,8.265929005,-30.93279347,-4.007707596,-0.042129345,-0.304709256,-1.893320203,-12.77200484,6.9375,
78.5,23.25,5299,1979,8,9,18,3,34.90439987,9.669346809,9.673254967,9.665438652,6.315500736,5.19061327,8379,-10.42251015,1.666950107,297.2604065,1,58.7371254,0.65235514,1,-0.085121632,48,132,0.003062788,-32.604805,100.1451209,112.1664947,0.035233339,0.004007873,297.11966,,2.79E-07,2.65E-07,0.35541323,0.35046953,-266.9841982,-258.4884082,-239.9534992,0.003161527,-8.615519,0.015153045,424.9820504,7.418910027,1,1.172820832,0.536516292,13.42972012,13.42972012,-23.70815636,-4.992013931,1.692025185,4.195667267,-3.850915432,-12.74822804,4.625,
77.5,23.5,5305,1979,8,10,0,3.25,46.93937302,8.009047508,8.259717941,7.758377552,5.240537167,4.947480202,8379,-8.821842194,2.813691378,296.6500854,1,57.78666687,0.595958861,1,-0.258940458,54,132,0.003542329,-30.922066,73.88383837,49.29103083,0.026049103,0.019397481,296.7408,,3.24E-07,3.08E-07,0.34636325,0.34361446,-269.8471926,-259.5319074,-235.7191237,0.002974849,-8.959405,0.015492138,469.0888577,7.418910027,1,1.060743823,0.516111461,14.50090366,14.50090366,-23.15130648,-2.674781799,1.26357305,2.23737669,-4.4987607,-16.96561138,4.625,
76.5,23.75,5311,1979,8,10,6,3.25,40.54955292,7.50732708,7.612120152,7.402534008,5.915599346,4.672732353,8379,-7.770030975,3.255414963,300.3577271,0.99,55.52288055,0.755732143,1,-0.188602448,60,132,0.003345004,-27.768108,172.1781681,91.15681075,0.044047579,-0.003861678,301.49072,300.67316,2.80E-07,2.63E-07,0.33367062,0.3324117,-275.6608615,-270.7623217,-260.2223232,0.002335116,-8.307483,0.015111794,428.3819501,7.418910027,1,0.872516368,0.566785512,9.619956059,16.84108875,-20.33722773,-4.425485134,4.248218536,3.188061476,-3.228553534,-16.93326236,2.3125,
